id,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,mths_since_last_delinq,open_acc,revol_bal,total_acc,out_prncp,total_pymnt,total_rec_prncp,total_rec_int
9785257,4925,4925, 36 months,14.47%,169.46,10+ years,MORTGAGE,99900,Current,medical,MI,18.75,0,11/02/1992 12:00,34,26,18197,50,4703.57,338.86,221.43,117.43
9785522,5000,5000, 36 months,13.98%,170.84,9 years,OWN,20000,Current,other,CA,6.04,0,12/06/1998 12:00,63,3,3242,6,4773.97,340.98,226.03,114.95
9785752,10000,10000, 36 months,7.62%,311.62,3 years,RENT,57000,Current,credit_card,WA,14.37,0,12/06/2007 12:00,NA,17,10360,26,9503.56,621.52,496.44,125.08
9786042,30225,30225, 60 months,24.50%,878.31,10+ years,RENT,68000,Current,debt_consolidation,NC,18.81,1,13/07/1994 12:00,10,9,12514,35,29697.23,1756.62,527.77,1228.85
9786277,17500,17500, 60 months,15.61%,421.95,5 years,RENT,40000,Current,debt_consolidation,NJ,18.57,0,13/10/1995 12:00,NA,9,14275,28,17108.93,843.76,391.07,452.69
9786588,23500,23500, 60 months,14.98%,558.82,7 years,MORTGAGE,54111.2,Current,debt_consolidation,IL,14.93,0,14/06/1986 12:00,57,8,11392,18,22966.1,1116.94,533.9,583.04
9786863,4000,4000, 36 months,12.85%,134.49,8 years,MORTGAGE,220000,Current,debt_consolidation,CO,13.75,0,15/02/1993 12:00,NA,16,94155,30,3815.73,268.95,184.27,84.68
9787113,16800,16800, 36 months,11.99%,557.93,10+ years,RENT,55000,Current,debt_consolidation,TX,34.26,1,15/08/1998 12:00,5,16,15904,37,16016.02,1115.78,783.98,331.8
9787358,17625,17625, 36 months,14.47%,606.42,4 years,MORTGAGE,60000,Current,debt_consolidation,WV,24.56,0,23/09/2003 12:00,NA,25,8612,35,16832.54,1212.72,792.46,420.26
9787669,10000,10000, 36 months,14.98%,346.56,10+ years,RENT,72911,Current,debt_consolidation,AL,18.8,0,16/04/1997 12:00,63,9,4384,30,9553.78,693.12,446.22,246.9
9787931,12250,12250, 36 months,12.85%,411.87,1 year,MORTGAGE,55000,Current,home_improvement,CA,15.12,1,17/08/2000 12:00,7,13,12770,30,11685.61,823.74,564.39,259.35
9788212,1400,1400, 36 months,15.61%,48.96,2 years,OWN,57036,Current,other,NY,11.77,0,17/06/1999 12:00,NA,4,1953,8,1338.19,97.78,61.81,35.97
9794620,15000,15000, 36 months,11.99%,498.15,5 years,OWN,80000,Current,credit_card,CA,2.03,2,10/05/2002 12:00,11,13,18371,28,14300.08,996.14,699.92,296.22
9794864,7000,7000, 36 months,14.98%,242.59,n/a,MORTGAGE,35000,Current,medical,KY,16.5,0,11/11/1994 12:00,NA,5,12782,28,6687.65,485.18,312.35,172.83
9795021,5000,5000, 36 months,14.47%,172.04,10+ years,RENT,65000,Current,debt_consolidation,CA,15.93,0,11/02/1990 12:00,61,6,10087,19,4775.16,344.08,224.84,119.24
9795226,3000,3000, 36 months,13.53%,101.85,5 years,RENT,35000,Current,credit_card,CA,17.59,0,11/03/2003 12:00,NA,8,10896,26,2864.02,202.46,135.98,66.48
9795500,12175,12175, 36 months,14.98%,421.94,4 years,RENT,45000,Current,credit_card,AL,28.91,0,12/07/2003 12:00,81,14,7205,22,11631.96,843.5,543.04,300.46
9795711,35000,35000, 60 months,14.47%,822.95,10+ years,MORTGAGE,180000,Current,debt_consolidation,LA,16.83,0,12/11/1980 12:00,42,21,33319,42,34194.04,1644.5,805.96,838.54
9795897,35000,35000, 36 months,17.57%,1257.8,1 year,MORTGAGE,127356,Current,debt_consolidation,OK,21.43,0,16/05/1993 12:00,58,16,29239,32,33498.46,2515.5,1501.54,1013.96
9796067,24000,24000, 60 months,13.53%,552.61,4 years,RENT,57000,Current,debt_consolidation,KY,22.74,0,13/10/1995 12:00,NA,11,20165,17,23434.72,1101.48,565.28,536.2
9796279,20000,20000, 36 months,7.90%,625.81,7 years,MORTGAGE,63000,Current,debt_consolidation,NJ,18.33,0,13/07/2003 12:00,NA,23,16046,28,19010.06,1249.6,989.94,259.66
9796478,6000,6000, 36 months,11.99%,199.26,7 years,RENT,38000,Current,credit_card,CO,22.55,0,14/11/2006 12:00,NA,15,5875,24,5720.03,398.46,279.97,118.49
9796752,10000,10000, 60 months,14.47%,235.13,2 years,RENT,42000,Current,credit_card,FL,23.49,0,15/12/1998 12:00,NA,19,7038,25,9770.21,468.86,229.79,239.07
9796925,9500,9500, 36 months,16.24%,335.12,10+ years,RENT,37400,Current,debt_consolidation,OH,34.4,0,15/09/2001 12:00,NA,10,8563,19,9084.13,670.18,415.87,254.31
9797152,21000,21000, 60 months,19.97%,556.03,7 years,RENT,48000,Current,debt_consolidation,NJ,8.73,0,16/11/2002 12:00,48,6,10481,14,20583.57,1111.74,416.43,695.31
9797354,28000,28000, 60 months,16.24%,684.49,10+ years,MORTGAGE,103000,Current,debt_consolidation,MO,19.2,0,16/06/1997 12:00,NA,14,38313,41,27384.79,1368.9,615.21,753.69
9797680,24000,24000, 60 months,11.99%,533.75,10+ years,MORTGAGE,95000,Current,debt_consolidation,TX,23.79,0,17/04/1992 12:00,59,22,37209,63,23410.77,1064.59,589.23,475.36
9797986,15000,15000, 60 months,16.24%,366.69,10+ years,MORTGAGE,70000,Fully Paid,other,OH,13.15,0,17/03/2002 12:00,NA,8,11683,21,0,15203.31,15000,203.31
9804752,17625,17625, 60 months,18.25%,449.96,10+ years,MORTGAGE,110000,Current,debt_consolidation,OH,5.88,0,12/10/1999 12:00,29,10,10893,27,17259.35,897.6,365.65,531.95
9804978,21200,21200, 60 months,25.80%,632.24,< 1 year,MORTGAGE,60000,Current,debt_consolidation,FL,10.12,0,11/05/1998 12:00,NA,12,25274,32,7974.48,14314.48,13225.52,1088.96
9805154,5825,5825, 36 months,13.98%,199.03,n/a,MORTGAGE,30000,Current,credit_card,OH,19.64,0,11/09/2003 12:00,67,8,3420,24,5561.41,397.64,263.59,134.05
9805384,14400,14400, 36 months,7.90%,450.58,2 years,MORTGAGE,65000,Current,credit_card,MA,19.72,0,12/12/1994 12:00,36,9,10739,30,13686.1,901.16,713.9,187.26
9805719,12000,12000, 60 months,15.61%,289.34,2 years,RENT,34320,Current,debt_consolidation,FL,25.1,0,12/12/2000 12:00,64,5,3467,24,11731.79,578.68,268.21,310.47
9805972,35000,35000, 36 months,11.99%,1162.34,10+ years,MORTGAGE,85000,Current,credit_card,IL,11.44,0,14/12/2001 12:00,NA,6,36773,14,33366.77,2324.46,1633.23,691.23
9806250,15000,15000, 36 months,10.99%,491.01,2 years,RENT,65000,Current,debt_consolidation,NJ,19.29,0,13/08/2003 12:00,NA,10,15025,26,14289.49,982.02,710.51,271.51
9806476,2000,2000, 36 months,15.61%,69.93,10+ years,MORTGAGE,60000,Current,debt_consolidation,NC,15.42,0,13/08/1992 12:00,46,7,22196,21,1911.68,139.74,88.32,51.42
9806694,12000,12000, 60 months,23.70%,343.13,10+ years,MORTGAGE,68500,Current,debt_consolidation,TX,14.66,0,14/06/2001 12:00,59,16,16400,43,11785.64,686.26,214.36,471.9
9806960,10000,10000, 36 months,13.98%,341.68,2 years,RENT,33000,Current,debt_consolidation,CA,24.2,0,17/05/2001 12:00,NA,9,9689,13,9547.55,682.56,452.45,230.11
9807197,1500,1500, 36 months,18.25%,54.42,3 years,MORTGAGE,120000,Current,home_improvement,NJ,5.08,0,16/11/1993 12:00,27,10,4543,19,1436.43,108.62,63.57,45.05
9807393,8400,8400, 36 months,10.99%,274.97,< 1 year,OWN,85000,Current,debt_consolidation,TX,24.94,0,16/01/1999 12:00,74,19,5159,29,8003.74,547.68,396.26,151.42
9807559,4750,4750, 36 months,11.99%,157.75,1 year,MORTGAGE,16000,Current,credit_card,AZ,9.53,0,16/03/2008 12:00,NA,2,3682,6,4528.39,315.4,221.61,93.79
9807841,10000,10000, 36 months,15.61%,349.65,10+ years,RENT,44000,Current,other,NY,15.32,0,17/04/2007 12:00,NA,14,5057,26,9558.24,698.94,441.76,257.18
9808126,9600,9600, 36 months,17.57%,345,< 1 year,RENT,50000,Current,debt_consolidation,OK,25.4,0,17/01/1988 12:00,27,11,8822,22,9188.32,689.67,411.68,277.99
9808420,35000,35000, 36 months,10.99%,1145.69,10+ years,RENT,126675,Current,debt_consolidation,VA,23.77,0,18/09/1999 12:00,NA,11,33048,25,33345.79,2286.34,1654.21,632.13
9814600,1675,1675, 36 months,19.97%,62.23,8 years,RENT,38186,Current,other,CA,7.89,0,10/01/2004 12:00,NA,6,8006,10,1605.84,124.24,69.16,55.08
9814873,7200,7200, 36 months,23.40%,280.22,4 years,OWN,28000,Current,debt_consolidation,MI,19.37,1,12/07/1992 12:00,12,9,7608,14,6917.79,560.12,282.21,277.91
9815108,6000,6000, 36 months,7.62%,186.97,n/a,RENT,60000,Current,debt_consolidation,AR,24.3,0,12/08/1999 12:00,NA,10,10184,21,5701.31,373.94,298.69,75.25
9815423,4950,4950, 36 months,17.57%,177.89,6 years,RENT,36000,Current,debt_consolidation,MO,29.63,0,19/01/2005 12:00,NA,8,16551,17,4737.87,355.38,212.13,143.25
9815635,12550,12550, 60 months,17.57%,315.76,n/a,RENT,38000,Current,debt_consolidation,FL,17.78,0,26/02/2000 12:00,NA,13,10224,18,12284.12,631.36,265.88,365.48
9815945,8000,8000, 36 months,14.98%,277.25,5 years,RENT,80000,Current,debt_consolidation,OH,11.55,0,26/09/2009 12:00,NA,6,7987,6,7643.08,554.4,356.92,197.48
9816233,7600,7600, 36 months,11.99%,252.4,10+ years,MORTGAGE,62000,Current,debt_consolidation,WA,17.75,1,13/04/1997 12:00,9,17,7177,39,7245.34,504.76,354.66,150.1
9816513,8000,8000,,,NA,,,NA,,,MN,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
9816788,23300,23300, 36 months,7.90%,729.07,< 1 year,MORTGAGE,90000,Current,debt_consolidation,TX,16.03,0,14/03/1995 12:00,29,18,23316,40,22146.68,1455.84,1153.32,302.52
9817012,4000,4000,,,NA,,,NA,,,CO,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
9817380,22000,22000, 60 months,19.22%,573.36,10+ years,MORTGAGE,50000,Current,debt_consolidation,WA,34.95,1,16/12/1988 12:00,11,15,17228,29,21554.54,1146.54,445.46,701.08
9817660,30000,30000, 36 months,11.99%,996.29,n/a,MORTGAGE,104000,Current,credit_card,CA,25.65,0,16/07/1988 12:00,NA,32,67259,50,28600.26,1992.16,1399.74,592.42
9817965,21000,21000, 36 months,16.24%,740.79,< 1 year,RENT,2.00E+05,Current,debt_consolidation,NY,10.59,0,07/11/1998 12:00,32,8,26046,14,20543.41,740.79,456.59,284.2
9818047,18000,18000, 60 months,13.53%,414.46,3 years,RENT,65000,Current,debt_consolidation,CT,27.81,0,17/04/2001 12:00,NA,20,11807,46,17576.62,824.98,423.38,401.6
9824667,15000,15000, 36 months,6.62%,460.56,10+ years,MORTGAGE,65000,Current,credit_card,AZ,16.29,0,10/01/1997 12:00,NA,9,8105,19,14242.3,921.12,757.7,163.42
9824916,9000,9000, 36 months,7.62%,280.46,7 years,MORTGAGE,52000,Current,debt_consolidation,PA,29.31,0,11/07/2000 12:00,81,22,13061,45,8551.96,560.92,448.04,112.88
9825120,3125,3125, 36 months,24.99%,124.24,n/a,OWN,12000,Current,home_improvement,MT,23.8,0,11/09/1995 12:00,34,6,4125,17,3005.66,248.04,119.34,128.7
9825417,10000,10000, 36 months,7.62%,311.62,1 year,RENT,60000,Current,debt_consolidation,MA,17.5,0,12/10/1995 12:00,NA,19,11742,43,9504.52,620.32,495.48,124.84
9825765,35000,35000, 36 months,14.98%,1212.95,10+ years,OWN,123800,Current,credit_card,OK,17.31,0,12/02/1982 12:00,NA,15,34754,51,33438.25,2425.9,1561.75,864.15
9826015,6000,6000, 36 months,10.99%,196.41,2 years,RENT,40000,Current,debt_consolidation,NY,20.31,1,03/05/1994 12:00,23,12,5671,20,5858.54,196.41,141.46,54.95
9826294,7500,7500, 36 months,15.61%,262.24,4 years,MORTGAGE,1.00E+05,Current,debt_consolidation,SC,14.65,0,13/01/1985 12:00,39,13,8611,30,7168.82,523.98,331.18,192.8
9826525,15000,15000,,,NA,,,NA,,,VA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
9826713,8000,8000, 36 months,11.99%,265.68,n/a,MORTGAGE,32244,Current,debt_consolidation,VA,12.06,0,08/07/1996 12:00,35,12,9189,32,7814.3,265.62,185.7,79.92
9826934,18000,18000, 60 months,21.48%,491.84,7 years,RENT,90000,Fully Paid,debt_consolidation,VA,6.81,0,15/10/2001 12:00,NA,12,20906,16,0,18322.29,18000,322.29
9827118,5000,5000, 36 months,13.98%,170.84,9 years,RENT,37000,Current,debt_consolidation,CA,32.27,1,15/10/2001 12:00,16,11,13418,32,4773.51,341.68,226.49,115.19
9827298,16000,16000, 36 months,13.53%,543.2,< 1 year,OWN,42000,Current,debt_consolidation,CA,23,0,16/10/2005 12:00,NA,12,5020,23,15270.95,1085.44,729.05,356.39
9827533,3500,3500, 36 months,14.47%,120.43,10+ years,MORTGAGE,46000,Current,debt_consolidation,TN,12.42,0,16/10/1993 12:00,60,6,3186,23,3342.64,240.8,157.36,83.44
9827715,2500,2500, 60 months,14.98%,59.45,6 years,RENT,43000,Current,credit_card,IL,12.53,0,17/04/2000 12:00,52,3,1482,7,2443.24,118.74,56.76,61.98
9827879,7925,7925, 36 months,14.98%,274.65,10+ years,OWN,28000,Current,other,TX,10.61,2,16/06/1986 12:00,14,13,5128,31,7749.43,274.42,175.57,98.85
9828100,12000,12000, 60 months,14.47%,282.16,< 1 year,RENT,70000,Current,credit_card,NY,6.05,1,27/01/2000 12:00,9,5,8662,13,11723.5,564.17,276.5,287.67
9828305,16000,16000, 36 months,9.67%,513.8,6 years,RENT,85000,Current,debt_consolidation,PA,11.1,0,18/11/1999 12:00,NA,11,29504,26,15227.17,1027.6,772.83,254.77
9834791,12000,12000, 36 months,10.99%,392.81,7 years,MORTGAGE,120000,Current,debt_consolidation,GA,16.46,0,31/03/2004 12:00,NA,14,22750,27,11431.9,785.19,568.1,217.09
9834996,13225,13225, 60 months,25.80%,394.4,5 years,RENT,70000,Current,moving,IL,25.77,0,11/04/2001 12:00,67,7,6538,25,13003.16,786.48,221.84,564.64
9835206,15000,15000,,,NA,,,NA,,,GA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
9835516,2000,2000, 36 months,19.97%,74.3,4 years,RENT,30000,Current,debt_consolidation,NY,9,0,12/05/1997 12:00,33,8,7719,19,1917.65,147.94,82.35,65.59
9835729,2625,2625, 36 months,11.99%,87.18,6 years,MORTGAGE,55000,Current,credit_card,TX,27.49,0,12/06/1997 12:00,NA,10,10402,30,2502.53,174.3,122.47,51.83
9835993,30000,30000, 60 months,15.61%,723.34,9 years,RENT,90000,Current,credit_card,NC,15.44,0,13/08/1990 12:00,31,7,31145,34,29330.82,1443.8,669.18,774.62
9836217,6000,6000,,,NA,,,NA,,,CA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
9836420,21200,21200, 36 months,17.57%,761.87,7 years,OWN,120000,Current,debt_consolidation,NJ,22.16,0,14/10/1981 12:00,35,28,21574,35,20290.9,1523,909.1,613.9
9836588,18000,18000, 60 months,11.99%,400.31,10+ years,MORTGAGE,65000,Current,credit_card,WI,27.34,0,14/10/1992 12:00,48,8,24499,21,17559.15,796.52,440.85,355.67
9836773,16000,16000, 36 months,9.67%,513.8,10+ years,MORTGAGE,70000,Current,other,PA,16.37,0,14/05/1980 12:00,NA,15,11396,20,15228.22,1026.2,771.78,254.42
9836985,14675,14675, 36 months,14.98%,508.57,1 year,RENT,55000,Current,credit_card,OH,12.55,2,15/08/2008 12:00,9,9,6852,13,14020.49,1016.66,654.51,362.15
9837196,15000,15000, 36 months,6.03%,456.54,< 1 year,MORTGAGE,110000,Current,credit_card,MA,12.96,0,17/09/1998 12:00,NA,17,15042,34,14235.75,913.08,764.25,148.83
9837416,11000,11000, 36 months,12.85%,369.84,n/a,RENT,50000,Current,credit_card,MN,7.03,0,16/04/1991 12:00,NA,5,8696,24,10493.33,739.5,506.67,232.83
9837586,12500,12500, 36 months,8.90%,396.92,1 year,MORTGAGE,47500,Current,debt_consolidation,OH,19.36,0,16/10/2001 12:00,NA,11,3663,25,11890.92,791.76,609.08,182.68
9837870,10000,10000, 36 months,11.99%,332.1,9 years,MORTGAGE,42000,Current,debt_consolidation,TX,24.91,0,17/06/1989 12:00,67,25,14309,39,9533.31,664.2,466.69,197.51
9838135,20000,20000, 36 months,12.85%,672.44,4 years,MORTGAGE,132000,Current,credit_card,MI,8.54,0,17/01/1997 12:00,36,9,22062,21,19078.79,1344.52,921.21,423.31
9838373,6000,6000,,,NA,,,NA,,,AK,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
9844598,15000,15000, 60 months,21.48%,409.87,2 years,OWN,36000,Current,credit_card,MN,31.63,0,10/07/2002 12:00,NA,6,8266,35,14714.83,819.44,285.17,534.27
9844930,20000,20000, 36 months,11.99%,664.2,10+ years,MORTGAGE,51549,Current,debt_consolidation,NC,14.9,3,11/10/1990 12:00,10,20,13736,38,19066.63,1328.4,933.37,395.03
9845088,21200,21200, 36 months,25.57%,849.32,2 years,MORTGAGE,90000,Current,credit_card,TX,23.79,0,11/06/2007 12:00,NA,19,13848,45,20396.62,1698.1,803.38,894.72
9845257,20000,20000, 60 months,22.90%,562.67,10+ years,RENT,70000,Current,debt_consolidation,KY,17.52,0,12/12/1996 12:00,56,10,9394,24,19634.6,1125.15,365.4,759.75
9845564,8000,8000,,,NA,,,NA,,,KY,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
9845856,35000,35000, 60 months,19.22%,912.17,10+ years,MORTGAGE,102000,Current,debt_consolidation,CO,32.99,0,12/05/1993 12:00,NA,14,22357,53,34291.24,1824.22,708.76,1115.46
9846007,35000,35000, 36 months,10.99%,1145.69,8 years,MORTGAGE,145069,Current,credit_card,TX,23.71,0,13/06/1984 12:00,NA,17,35878,36,33347.92,2283.4,1652.08,631.32
9846296,20050,20050, 36 months,14.98%,694.85,3 years,MORTGAGE,75000,Current,debt_consolidation,MO,11.95,0,13/09/1999 12:00,NA,12,23751,24,9031.72,11388.25,11018.28,369.97
9846532,21000,21000, 60 months,14.98%,499.37,6 years,MORTGAGE,120000,Current,debt_consolidation,MA,20.49,1,14/07/2000 12:00,12,10,1948,34,20522.6,998.74,477.4,521.34
9846691,35000,35000, 36 months,15.61%,1223.77,10+ years,OWN,105000,Current,debt_consolidation,CA,16.75,0,14/03/1999 12:00,NA,13,17038,18,33454.05,2445.96,1545.95,900.01
9846931,6000,6000, 36 months,12.85%,201.74,8 years,MORTGAGE,65000,Current,debt_consolidation,PA,1.7,0,15/03/2001 12:00,53,6,2341,14,5723.58,403.44,276.42,127.02
9847331,28000,28000, 60 months,22.40%,779.72,6 years,MORTGAGE,115000,Current,debt_consolidation,TX,18.26,1,17/11/1994 12:00,18,19,37600,35,27481.23,1559.04,518.77,1040.27
9847621,10000,10000, 60 months,21.48%,273.25,3 years,MORTGAGE,51000,Current,other,KY,30.33,0,16/07/1996 12:00,NA,13,31477,28,9809.81,546.5,190.19,356.31
9847912,18000,18000, 36 months,16.24%,634.97,10+ years,MORTGAGE,114000,Current,medical,MD,20.47,1,17/11/1998 12:00,21,25,15937,60,17211.96,1269.94,788.04,481.9
9848148,8575,8575, 36 months,18.25%,311.09,6 years,RENT,26000,Current,other,NY,32.27,0,17/08/2007 12:00,42,11,6895,16,8211.05,621.92,363.95,257.97
9848348,17600,17600, 36 months,13.98%,601.36,9 years,RENT,55000,Current,small_business,DE,20.84,0,18/09/2001 12:00,NA,10,24461,28,17203.68,601.36,396.32,205.04
9848492,20000,20000, 36 months,11.99%,664.2,10+ years,MORTGAGE,89000,Current,debt_consolidation,MD,6.43,1,18/11/1997 12:00,14,10,16499,26,19066.72,1328.27,933.28,394.99
9854703,35000,35000, 36 months,13.53%,1188.25,10+ years,OWN,185000,Current,small_business,MI,6.92,0,10/01/1980 12:00,NA,9,33078,14,33406.93,2371.82,1593.07,778.75
9854922,10000,10000, 36 months,9.67%,321.13,6 years,MORTGAGE,50000,Current,credit_card,IL,20.76,0,11/09/2002 12:00,NA,9,10191,23,9517.98,640.92,482.02,158.9
9855228,12000,12000, 60 months,14.47%,282.16,5 years,OWN,65000,Current,debt_consolidation,FL,22.08,0,11/08/1994 12:00,NA,11,15427,23,11723.67,563.82,276.33,287.49
9855421,15000,15000, 36 months,12.85%,504.33,9 years,MORTGAGE,68000,Current,debt_consolidation,IL,11.95,0,12/12/2001 12:00,30,8,6879,16,14309.07,1008.42,690.93,317.49
9855637,20800,20800, 36 months,14.47%,715.66,2 years,MORTGAGE,65000,Current,debt_consolidation,FL,27.17,0,12/08/1996 12:00,NA,25,23282,55,19864.82,1431.14,935.18,495.96
9855912,22550,22550, 60 months,14.98%,536.23,5 years,MORTGAGE,64000,Current,debt_consolidation,LA,17.93,0,12/05/1994 12:00,NA,7,24653,13,22037.36,1072.46,512.64,559.82
9856166,10000,10000, 36 months,13.53%,339.5,5 years,MORTGAGE,60000,Current,debt_consolidation,VA,23.14,0,13/10/1985 12:00,NA,25,14808,42,9543.94,679,456.06,222.94
9856415,10000,10000, 60 months,14.47%,235.13,10+ years,MORTGAGE,41000,Current,debt_consolidation,OH,24.74,0,13/07/1985 12:00,65,8,4195,37,9771.02,467.22,228.98,238.24
9856655,32875,32875, 36 months,16.24%,1159.69,10+ years,MORTGAGE,75000,Current,debt_consolidation,CA,11.44,0,16/10/1994 12:00,61,8,22110,19,31437.43,2316.7,1437.57,879.13
9856890,3000,3000, 36 months,12.85%,100.87,10+ years,RENT,43000,Current,debt_consolidation,WA,12.72,0,15/10/2003 12:00,34,9,2205,34,2861.79,201.72,138.21,63.51
9857037,30225,30225, 36 months,25.83%,1215.05,7 years,RENT,68000,Current,debt_consolidation,PA,19.98,0,15/03/1994 12:00,NA,8,17154,26,29085.19,2427.42,1139.81,1287.61
9857266,15000,15000, 36 months,12.85%,504.33,2 years,RENT,73000,Current,credit_card,FL,7.13,0,16/09/1992 12:00,54,11,3766,33,14308.91,1008.66,691.09,317.57
9857624,10000,10000, 36 months,8.90%,317.54,2 years,MORTGAGE,102000,Current,credit_card,IL,17.32,0,16/05/2002 12:00,NA,14,21670,17,9511.45,635.08,488.55,146.53
9857872,7125,7125,,,NA,,,NA,,,TX,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
9858073,6000,6000, 36 months,7.90%,187.75,1 year,RENT,160000,Current,debt_consolidation,CA,8.24,0,17/07/1985 12:00,47,14,4980,29,5703.17,374.68,296.83,77.85
9858335,9200,9200,,,NA,,,NA,,,IN,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
9864614,7000,7000, 36 months,7.90%,219.04,6 years,RENT,65000,Current,debt_consolidation,MA,8.33,0,10/09/2003 12:00,NA,7,9367,25,6653.61,437.24,346.39,90.85
9864919,10000,10000, 36 months,14.98%,346.56,10+ years,RENT,55000,Current,debt_consolidation,FL,26.03,0,12/10/2000 12:00,NA,10,7439,14,9553.78,693.12,446.22,246.9
9865154,10000,10000, 60 months,14.98%,237.8,5 years,MORTGAGE,85000,Current,home_improvement,FL,26.43,1,16/01/1992 12:00,7,14,9996,27,9887.03,237.8,112.97,124.83
9865368,8000,8000, 36 months,13.53%,271.6,7 years,RENT,85000,Current,debt_consolidation,CA,27.07,0,12/03/1991 12:00,NA,11,28172,18,7635.22,543.1,364.78,178.32
9865584,15000,15000, 36 months,7.90%,469.36,4 years,MORTGAGE,50000,Current,credit_card,VA,11.11,0,12/11/1999 12:00,NA,5,18216,13,14257.23,937.6,742.77,194.83
9865824,32000,32000, 36 months,16.24%,1128.83,10+ years,OWN,325000,Current,credit_card,NJ,7.26,1,12/09/2001 12:00,16,13,20574,24,30599.27,2257.32,1400.73,856.59
9866063,13300,13300,,,NA,,,NA,,,CA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
9866274,14900,14900, 36 months,14.98%,516.37,10+ years,OWN,183966,Current,debt_consolidation,MI,6.54,0,13/03/1991 12:00,28,6,34849,17,14235.38,1032.36,664.62,367.74
9866502,15000,15000, 36 months,8.90%,476.3,3 years,RENT,87100,Current,debt_consolidation,CA,20.15,0,15/05/1992 12:00,54,17,16799,34,14269.25,949.92,730.75,219.17
9866686,4000,4000,,,NA,,,NA,,,FL,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
9866982,3625,3625, 36 months,17.57%,130.28,5 years,RENT,34000,Current,debt_consolidation,OH,27.07,1,15/09/2000 12:00,4,12,3994,20,3469.55,260.42,155.45,104.97
9867170,7125,7125, 36 months,13.53%,241.9,2 years,OWN,34000,Current,credit_card,FL,11.01,0,16/11/2010 12:00,NA,10,5671,10,6800.07,483.76,324.93,158.83
9867456,10975,10975, 60 months,22.90%,308.77,< 1 year,RENT,120000,Current,medical,WY,4.33,0,16/09/1999 12:00,NA,15,9458,21,10774.77,616.52,200.23,416.29
9867741,29175,29175, 60 months,19.22%,760.36,< 1 year,MORTGAGE,70000,Current,debt_consolidation,KS,29.92,0,19/04/2004 12:00,NA,10,15219,27,28881.93,760.36,293.07,467.29
9874573,12000,12000, 36 months,13.53%,407.4,10+ years,RENT,49000,Current,debt_consolidation,CA,26.2,0,10/12/1995 12:00,41,17,15403,37,11454.56,812.08,545.44,266.64
9874864,15000,15000,,,NA,,,NA,,,TX,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA
9875165,35000,35000, 36 months,12.85%,1176.77,1 year,RENT,140000,Current,debt_consolidation,TX,27.35,0,11/10/2002 12:00,NA,15,36632,45,33388.15,2352.52,1611.85,740.67
9875341,5100,5100, 36 months,9.67%,163.78,8 years,MORTGAGE,78500,Current,debt_consolidation,FL,8.01,0,12/11/1983 12:00,45,8,6242,16,4853.81,327.34,246.19,81.15
9875609,10000,10000, 36 months,15.61%,349.65,1 year,MORTGAGE,56750,Current,debt_consolidation,IN,20.47,0,12/08/2004 12:00,NA,9,11102,19,9558.2,699,441.8,257.2
