id,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,mths_since_last_delinq,open_acc,revol_bal,total_acc,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,loan_performance
7074331,22750,22750, 36 months,10.64,740.94,6 years,MORTGAGE,68800.0,Current,debt_consolidation,CA,14.13,0.0,2002-10-08 06:50:00,,7.0,6003.0,21.0,20007.79,3701.8,2742.21,959.59,Good
7074468,20000,20000, 36 months,6.62,614.08,Not Specify,MORTGAGE,96000.0,Current,debt_consolidation,CA,16.83,0.0,1983-04-21 07:57:00,,11.0,31411.0,32.0,17459.54,3062.9,2540.46,522.44,Good
7074664,20000,20000, 60 months,16.78,494.69,7 years,MORTGAGE,119000.0,Current,debt_consolidation,CA,12.3,0.0,1999-06-21 09:36:00,,15.0,12096.0,24.0,18894.88,2472.35,1105.12,1367.23,Good
7074961,32350,32350, 60 months,17.56,813.76,7 years,RENT,72000.0,Current,debt_consolidation,NJ,14.72,0.0,1986-01-25 03:15:00,,6.0,24152.0,19.0,30597.6,4068.8,1752.4,2316.4,Good
7075051,1200,1200, 36 months,12.35,40.06,10+ years,MORTGAGE,80000.0,Fully Paid,debt_consolidation,IL,12.81,0.0,1997-01-27 06:32:00,,13.0,23932.0,63.0,0.0,1212.45,1200.0,12.45,Good
7075264,12000,12000, 60 months,15.22,286.87,10+ years,MORTGAGE,75000.0,Current,debt_consolidation,PA,19.49,0.0,1998-04-21 11:26:00,,16.0,31445.0,26.0,11166.62,1719.77,833.38,886.39,Good
7075451,35000,35000, 60 months,21.6,958.72,< 1 year,MORTGAGE,124000.0,Current,home_improvement,CA,15.31,1.0,1989-05-08 03:52:00,21.0,7.0,16649.0,19.0,33296.16,4793.6,1703.84,3089.76,Good
7075697,15000,15000, 36 months,6.03,456.54,7 years,OWN,160000.0,Current,debt_consolidation,CA,8.35,0.0,2001-03-19 10:09:00,,7.0,20942.0,20.0,13076.11,2281.3,1923.89,357.41,Good
7075967,3000,3000, 36 months,21.15,113.26,8 years,RENT,26000.0,Current,vacation,CA,21.05,1.0,2005-01-15 05:46:00,10.0,8.0,3189.0,13.0,2687.46,565.9,312.54,253.36,Good
7076149,6000,6000, 36 months,10.99,196.41,9 years,MORTGAGE,55000.0,Current,credit_card,MI,11.45,0.0,1988-01-26 01:50:00,35.0,7.0,12629.0,15.0,5426.34,785.64,573.66,211.98,Good
7076365,22900,22900, 36 months,6.03,696.98,10+ years,MORTGAGE,64000.0,Current,debt_consolidation,FL,10.9,0.0,1990-03-12 04:41:00,,9.0,2463.0,15.0,19962.8,3482.85,2937.2,545.65,Good
7076558,6000,6000, 36 months,11.55,198.0,< 1 year,RENT,55229.0,Current,car,NY,16.47,0.0,2004-03-23 08:31:00,,9.0,30125.0,15.0,4765.21,1500.0,1234.79,265.21,Good
7076710,33425,33425, 60 months,21.15,907.09,1 year,MORTGAGE,75000.0,Current,home_improvement,TX,29.71,0.0,1990-06-05 06:08:00,30.0,16.0,9393.0,34.0,31778.43,4534.5,1646.57,2887.93,Good
7077023,24000,24000, 60 months,10.64,517.52,10+ years,MORTGAGE,140000.0,Current,debt_consolidation,UT,14.23,0.0,1989-08-10 06:55:00,79.0,12.0,28081.0,40.0,22456.18,2575.85,1543.82,1032.03,Good
7077227,11625,11625, 60 months,23.5,331.07,6 years,RENT,34000.0,Current,debt_consolidation,NY,32.86,0.0,2001-09-06 10:27:00,72.0,10.0,10427.0,21.0,11087.28,1655.35,537.72,1117.63,Good
7077437,12000,12000, 60 months,15.22,286.87,1 year,RENT,68000.0,Current,credit_card,NJ,21.15,0.0,1989-07-11 01:16:00,,8.0,39140.0,18.0,11309.45,1434.15,690.55,743.6,Good
7077592,6500,6500, 36 months,12.35,216.99,10+ years,MORTGAGE,66000.0,Current,credit_card,NC,7.18,0.0,2000-03-18 09:26:00,,9.0,6526.0,23.0,5735.58,1082.6,764.42,318.18,Good
7077801,10000,10000, 36 months,13.68,340.23,10+ years,OWN,83200.0,Current,debt_consolidation,TX,13.33,2.0,1985-09-30 04:46:00,8.0,20.0,19778.0,58.0,8603.41,2041.28,1396.59,644.69,Good
7077951,9200,9200,Not Specify,14.277851742965142,398.51,Not Specify,Not Specify,61000.0,Not Specify,Not Specify,MD,17.146926711465774,0.0,,,10.0,12495.0,23.0,8745.425,3500.04,2237.87,947.0,Not Specify
7078122,10000,10000, 36 months,20.8,375.73,10+ years,RENT,72000.0,Current,debt_consolidation,MN,5.08,0.0,2000-11-10 07:35:00,,4.0,10762.0,4.0,8952.32,1878.65,1047.68,830.97,Good
7078322,11300,11300,Not Specify,14.277851742965142,398.51,Not Specify,Not Specify,61000.0,Not Specify,Not Specify,NC,17.146926711465774,0.0,,,10.0,12495.0,23.0,8745.425,3500.04,2237.87,947.0,Not Specify
7078487,20000,20000, 36 months,7.62,623.23,7 years,RENT,60000.0,Current,debt_consolidation,VA,11.3,0.0,1991-03-04 08:52:00,,9.0,22284.0,28.0,17495.48,3105.8,2504.52,601.28,Good
7078722,25000,25000, 36 months,17.56,898.31,10+ years,RENT,115000.0,Current,credit_card,CA,24.5,0.0,2002-08-03 12:46:00,55.0,13.0,13594.0,31.0,22258.55,4491.55,2741.45,1750.1,Good
7078941,20000,20000, 36 months,15.88,701.96,Not Specify,MORTGAGE,106800.0,Current,debt_consolidation,CA,24.82,0.0,1992-01-30 08:22:00,,9.0,28101.0,18.0,17757.26,3506.1,2242.74,1263.36,Good
7079132,10000,10000, 36 months,14.33,343.39,10+ years,RENT,55000.0,Current,credit_card,CA,17.69,0.0,2000-11-11 06:52:00,,14.0,18181.0,16.0,8853.8,1715.85,1146.2,569.65,Good
7079553,4800,4800, 36 months,10.64,156.33,3 years,RENT,37000.0,Current,debt_consolidation,MI,21.96,0.0,2005-01-20 08:28:00,80.0,15.0,4477.0,21.0,4223.23,778.6,576.77,201.83,Good
7079765,7750,7750,Not Specify,14.277851742965142,398.51,Not Specify,Not Specify,61000.0,Not Specify,Not Specify,FL,17.146926711465774,0.0,,,10.0,12495.0,23.0,8745.425,3500.04,2237.87,947.0,Not Specify
7080004,17425,17425, 60 months,15.88,422.64,< 1 year,RENT,40000.0,Current,debt_consolidation,MI,22.02,0.0,2000-10-16 03:20:00,49.0,7.0,4085.0,24.0,16441.08,2108.75,983.92,1124.83,Good
7080181,12800,12800, 60 months,13.68,295.72,6 years,RENT,43000.0,Current,debt_consolidation,CT,10.21,0.0,2004-08-23 05:38:00,,9.0,11518.0,14.0,12033.73,1478.6,766.27,712.33,Good
7080289,18000,18000, 36 months,9.71,578.37,2 years,MORTGAGE,62000.0,Current,debt_consolidation,VA,17.9,0.0,1997-08-30 07:33:00,32.0,18.0,17509.0,33.0,15802.55,2889.95,2197.45,692.5,Good
7080450,15900,15900, 36 months,10.99,520.48,10+ years,MORTGAGE,60000.0,Current,credit_card,PA,17.32,1.0,1990-02-09 08:23:00,20.0,8.0,25679.0,22.0,13996.21,2595.35,1903.79,691.56,Good
7080672,28100,28100, 60 months,22.7,787.32,10+ years,OWN,69500.0,Current,debt_consolidation,KY,28.28,0.0,1995-03-15 06:12:00,,11.0,34961.0,20.0,26772.26,3935.5,1327.74,2607.76,Good
7080878,3000,3000, 36 months,19.52,110.76,5 years,RENT,72000.0,Current,debt_consolidation,OK,14.33,0.0,2002-04-07 09:04:00,,6.0,3053.0,19.0,2680.04,553.65,319.96,233.69,Good
7081133,9800,9800, 36 months,14.3,336.38,Not Specify,RENT,34000.0,Current,debt_consolidation,OR,24.28,0.0,1979-10-05 11:58:00,,9.0,8054.0,39.0,8675.53,1681.9,1124.47,557.43,Good
7081401,5000,5000, 36 months,12.35,166.91,10+ years,MORTGAGE,55000.0,Current,other,WY,12.61,2.0,1992-03-30 02:36:00,14.0,21.0,1547.0,41.0,4411.9,832.9,588.1,244.8,Good
7081610,3450,3450,Not Specify,14.277851742965142,398.51,Not Specify,Not Specify,61000.0,Not Specify,Not Specify,SC,17.146926711465774,0.0,,,10.0,12495.0,23.0,8745.425,3500.04,2237.87,947.0,Not Specify
7081853,15000,15000,Not Specify,14.277851742965142,398.51,Not Specify,Not Specify,61000.0,Not Specify,Not Specify,NY,17.146926711465774,0.0,,,10.0,12495.0,23.0,8745.425,3500.04,2237.87,947.0,Not Specify
7082018,32350,32350, 60 months,21.6,886.14,10+ years,RENT,72300.0,Current,debt_consolidation,OH,30.17,0.0,1998-04-02 11:13:00,,7.0,17974.0,10.0,30775.36,4430.0,1574.64,2855.36,Good
7082216,18250,18250, 36 months,6.03,555.45,< 1 year,MORTGAGE,120000.0,Current,debt_consolidation,VA,11.3,0.0,2007-07-11 04:03:00,,13.0,1726.0,27.0,15909.34,2775.5,2340.66,434.84,Good
7082464,15000,15000, 36 months,6.03,456.54,10+ years,MORTGAGE,75000.0,Current,debt_consolidation,CA,24.83,0.0,1992-11-27 05:52:00,,17.0,9319.0,40.0,13076.02,2281.4,1923.98,357.42,Good
7082620,6000,6000, 36 months,21.15,226.52,1 year,RENT,33000.0,Current,debt_consolidation,OR,25.2,1.0,2005-10-20 10:54:00,10.0,12.0,4039.0,27.0,5375.45,1130.85,624.55,506.3,Good
7082770,18825,18825, 36 months,9.71,604.87,Not Specify,RENT,43000.0,Current,debt_consolidation,AZ,14.07,1.0,1980-06-03 03:05:00,14.0,13.0,15163.0,28.0,16528.33,3020.45,2296.67,723.78,Good
7082975,16425,16425, 60 months,12.99,373.64,10+ years,RENT,38000.0,Current,credit_card,NY,20.65,1.0,1991-06-06 09:28:00,17.0,23.0,22640.0,39.0,15429.02,1859.48,995.98,863.5,Good
7083172,6500,6500, 36 months,11.99,215.87,< 1 year,MORTGAGE,40000.0,Current,debt_consolidation,TN,25.71,0.0,2004-04-05 07:48:00,,12.0,5056.0,15.0,5730.25,1079.2,769.75,309.45,Good
7083384,6500,6500, 36 months,8.6,205.5,3 years,RENT,50000.0,Current,major_purchase,CA,16.39,0.0,2005-10-21 11:08:00,,11.0,2946.0,16.0,5694.34,1027.0,805.66,221.34,Good
7083673,6000,6000, 36 months,7.62,186.97,1 year,MORTGAGE,69800.0,Current,major_purchase,NC,6.84,0.0,2005-05-25 05:24:00,,17.0,6186.0,20.0,5246.14,934.85,753.86,180.99,Good
7083846,8000,8000, 36 months,16.2,282.05,1 year,RENT,73000.0,Current,credit_card,CA,22.55,1.0,1997-03-08 08:47:00,14.0,13.0,3339.0,27.0,7106.03,1410.1,893.97,516.13,Good
7083996,27050,27050, 36 months,19.52,998.68,1 year,MORTGAGE,86000.0,Current,small_business,CA,23.64,0.0,1999-01-26 05:48:00,,10.0,9019.0,19.0,24164.62,4992.85,2885.38,2107.47,Good
7084229,9000,9000,Not Specify,14.277851742965142,398.51,Not Specify,Not Specify,61000.0,Not Specify,Not Specify,NV,17.146926711465774,0.0,,,10.0,12495.0,23.0,8745.425,3500.04,2237.87,947.0,Not Specify
7084411,18250,18250, 36 months,13.68,620.91,10+ years,MORTGAGE,70000.0,Current,debt_consolidation,PA,30.81,0.0,1997-09-04 08:41:00,26.0,15.0,25593.0,35.0,16138.09,3104.55,2111.91,992.64,Good
7084552,35000,35000, 36 months,15.1,1215.01,7 years,RENT,82000.0,Current,debt_consolidation,WA,6.0,1.0,2000-02-22 07:28:00,17.0,7.0,8630.0,18.0,31846.18,4854.58,3153.82,1700.76,Good
7084784,7200,7200, 36 months,13.05,242.77,8 years,RENT,49000.0,Current,debt_consolidation,OR,25.0,0.0,1998-07-19 08:41:00,,14.0,19538.0,20.0,6186.55,1455.77,1013.45,442.32,Good
7085006,12000,12000,Not Specify,14.277851742965142,398.51,Not Specify,Not Specify,61000.0,Not Specify,Not Specify,FL,17.146926711465774,0.0,,,10.0,12495.0,23.0,8745.425,3500.04,2237.87,947.0,Not Specify
7085264,10000,10000, 60 months,23.5,284.79,10+ years,RENT,38000.0,Current,debt_consolidation,NV,31.89,0.0,2002-11-26 11:47:00,,12.0,11235.0,35.0,9537.99,1422.3,462.01,960.29,Good
7085526,10925,10925, 36 months,12.35,364.7,8 years,MORTGAGE,32666.0,Current,debt_consolidation,IL,19.97,0.0,2006-04-25 03:42:00,,12.0,10755.0,18.0,9375.68,2182.9,1549.32,633.58,Good
7085742,8000,8000, 36 months,20.2,298.13,10+ years,MORTGAGE,100925.0,Current,other,TN,13.91,0.0,1993-03-25 07:02:00,80.0,5.0,3763.0,13.0,7329.61,1192.24,670.39,521.85,Good
7085985,4325,4325, 36 months,13.05,145.84,< 1 year,RENT,32000.0,Current,debt_consolidation,FL,30.6,0.0,2003-10-23 09:30:00,,8.0,23033.0,14.0,3716.57,873.94,608.43,265.51,Good
7086130,14400,14400, 36 months,10.64,468.99,10+ years,MORTGAGE,65000.0,Current,debt_consolidation,TN,4.86,0.0,1991-05-30 10:03:00,31.0,3.0,3847.0,13.0,12665.51,2341.45,1734.49,606.96,Good
7086323,11000,11000, 60 months,21.6,301.32,3 years,RENT,48000.0,Current,debt_consolidation,WA,4.28,0.0,2006-09-08 05:51:00,32.0,4.0,6712.0,6.0,10464.61,1506.2,535.39,970.81,Good
7086539,19125,19125, 36 months,9.71,614.51,< 1 year,MORTGAGE,50000.0,Current,debt_consolidation,TX,27.29,0.0,1999-08-17 09:54:00,75.0,25.0,22375.0,45.0,16310.05,3687.06,2814.95,872.11,Good
7086698,6000,6000,Not Specify,14.277851742965142,398.51,Not Specify,Not Specify,61000.0,Not Specify,Not Specify,NH,17.146926711465774,0.0,,,10.0,12495.0,23.0,8745.425,3500.04,2237.87,947.0,Not Specify
7086844,24375,24375, 60 months,11.55,536.69,6 years,MORTGAGE,55000.0,Current,credit_card,NC,28.41,0.0,2002-09-30 06:42:00,,20.0,20484.0,31.0,22519.03,3218.94,1855.97,1362.97,Good
7087029,3250,3250, 36 months,18.85,118.89,Not Specify,RENT,11111.0,Current,debt_consolidation,PA,22.14,0.0,1991-02-01 06:58:00,,5.0,5655.0,9.0,2900.54,593.5,349.46,244.04,Good
7087269,10500,10500, 36 months,13.68,357.24,10+ years,MORTGAGE,50000.0,Current,home_improvement,IL,6.12,0.0,2001-02-08 10:28:00,,9.0,7005.0,22.0,9285.05,1786.0,1214.95,571.05,Good
7087463,12000,12000, 36 months,9.71,385.58,3 years,RENT,50000.0,Current,debt_consolidation,TX,26.93,0.0,2001-07-08 01:34:00,,16.0,8852.0,37.0,10534.07,1927.9,1465.93,461.97,Good
7087662,3000,3000, 36 months,15.88,105.3,3 years,RENT,23000.0,Current,debt_consolidation,FL,26.4,0.0,2001-06-11 08:51:00,81.0,6.0,5519.0,20.0,2663.27,526.4,336.73,189.67,Good
7087833,8475,8475, 36 months,11.55,279.68,10+ years,MORTGAGE,45000.0,Current,debt_consolidation,MA,6.27,0.0,2005-05-18 05:17:00,42.0,8.0,5419.0,14.0,7466.87,1396.1,1008.13,387.97,Good
7088080,13000,13000, 36 months,12.35,433.97,10+ years,MORTGAGE,42000.0,Current,debt_consolidation,PA,20.77,1.0,2001-03-10 08:02:00,15.0,12.0,7478.0,28.0,11154.17,2600.67,1845.83,754.84,Good
7088301,10000,10000,Not Specify,14.277851742965142,398.51,Not Specify,Not Specify,61000.0,Not Specify,Not Specify,MI,17.146926711465774,0.0,,,10.0,12495.0,23.0,8745.425,3500.04,2237.87,947.0,Not Specify
7088514,28000,28000, 36 months,13.68,952.63,10+ years,RENT,85000.0,Fully Paid,debt_consolidation,CA,12.52,0.0,2002-11-01 07:35:00,42.0,10.0,18459.0,23.0,0.0,28948.26,28000.0,948.26,Good
7088701,8000,8000, 36 months,13.05,269.75,Not Specify,RENT,25000.0,Current,credit_card,NJ,28.51,0.0,2004-05-24 01:44:00,,10.0,8781.0,13.0,7067.16,1347.3,932.84,414.46,Good
7088853,8000,8000, 36 months,13.05,269.75,9 years,MORTGAGE,76000.0,Current,debt_consolidation,AL,1.93,0.0,1998-09-23 03:31:00,46.0,13.0,3818.0,28.0,7067.75,1346.45,932.25,414.2,Good
7088988,10000,10000, 36 months,13.05,337.19,3 years,RENT,100000.0,Current,debt_consolidation,TN,19.02,0.0,1995-07-11 05:16:00,31.0,12.0,16601.0,29.0,8833.93,1684.15,1166.07,518.08,Good
7089261,25000,25000, 60 months,17.1,622.66,1 year,MORTGAGE,60000.0,Current,credit_card,GA,24.02,1.0,1995-05-14 06:52:00,7.0,11.0,12609.0,29.0,23629.77,3112.54,1370.23,1742.31,Good
7089700,5000,5000,Not Specify,14.277851742965142,398.51,Not Specify,Not Specify,61000.0,Not Specify,Not Specify,NC,17.146926711465774,0.0,,,10.0,12495.0,23.0,8745.425,3500.04,2237.87,947.0,Not Specify
7089902,12000,12000, 60 months,23.7,343.13,10+ years,RENT,50000.0,Fully Paid,debt_consolidation,TX,2.66,0.0,1998-08-27 07:00:00,,7.0,8064.0,14.0,0.0,12237.43,12000.0,237.43,Good
7090151,6000,6000, 36 months,14.3,205.95,10+ years,MORTGAGE,70000.0,Current,debt_consolidation,NJ,16.17,0.0,2000-09-20 12:00:00,,14.0,14822.0,26.0,5591.82,617.85,408.18,209.67,Good
7090291,4500,4500, 36 months,18.25,163.26,2 years,MORTGAGE,23000.0,Current,small_business,FL,8.14,0.0,2008-11-30 04:26:00,,6.0,5081.0,7.0,4012.14,814.8,487.86,326.94,Good
7090462,5000,5000, 36 months,19.52,184.6,< 1 year,RENT,40000.0,Current,debt_consolidation,CA,8.16,0.0,2010-05-24 08:47:00,,11.0,7615.0,13.0,4466.94,922.4,533.06,389.34,Good
7090693,31825,31825, 60 months,24.89,932.06,6 years,MORTGAGE,82000.0,Current,wedding,LA,32.65,0.0,2002-02-06 05:33:00,33.0,9.0,11794.0,29.0,30408.14,4658.58,1416.86,3241.72,Good
7090871,16800,16800, 36 months,11.55,554.4,10+ years,MORTGAGE,106000.0,Current,debt_consolidation,PA,8.67,0.0,2001-03-13 06:57:00,,11.0,37973.0,25.0,14800.5,2769.0,1999.5,769.5,Good
7091087,10000,10000, 36 months,12.35,333.82,1 year,RENT,30000.0,Current,debt_consolidation,CA,12.68,0.0,2003-10-29 08:57:00,29.0,12.0,9452.0,19.0,8821.47,1669.1,1178.53,490.57,Good
7091298,12000,12000, 60 months,16.78,296.82,3 years,RENT,140000.0,Current,home_improvement,CA,10.41,0.0,1998-08-26 12:17:00,,6.0,22213.0,12.0,11336.87,1483.5,663.13,820.37,Good
7091534,10100,10100, 60 months,17.56,254.07,8 years,MORTGAGE,45000.0,Current,debt_consolidation,AR,34.51,0.0,2001-09-09 04:04:00,,10.0,13161.0,20.0,9554.17,1267.3,545.83,721.47,Good
7091791,5500,5500, 36 months,12.35,183.6,3 years,RENT,20000.0,Current,credit_card,NY,14.52,0.0,2007-06-10 11:41:00,,7.0,7650.0,14.0,4853.3,915.9,646.7,269.2,Good
7091995,16000,16000, 60 months,14.33,375.04,6 years,MORTGAGE,115000.0,Current,debt_consolidation,CO,13.04,0.0,2001-11-09 08:16:00,59.0,19.0,33758.0,40.0,15058.4,1874.2,941.6,932.6,Good
7092207,1500,1500, 36 months,16.78,53.32,7 years,MORTGAGE,38700.0,Current,credit_card,AZ,17.58,0.0,2002-11-04 12:06:00,,4.0,5660.0,9.0,1333.94,266.2,166.06,100.14,Good
7092461,15000,15000, 36 months,11.55,495.0,10+ years,MORTGAGE,75000.0,Current,debt_consolidation,TX,21.47,1.0,1996-07-08 08:49:00,17.0,13.0,12337.0,26.0,13213.23,2474.4,1786.77,687.63,Good
7092703,11500,11500, 36 months,12.35,383.89,Not Specify,MORTGAGE,47500.0,Current,home_improvement,OH,6.85,0.0,1991-08-05 10:51:00,67.0,6.0,702.0,15.0,10146.45,1916.97,1353.55,563.42,Good
7092856,24000,24000, 60 months,11.55,528.43,1 year,MORTGAGE,70000.0,Current,debt_consolidation,AZ,16.54,0.0,1989-09-14 03:21:00,,10.0,12681.0,21.0,22484.55,2641.1,1515.45,1125.65,Good
7093043,30000,30000, 36 months,21.6,1139.52,6 years,RENT,72000.0,Current,debt_consolidation,MA,13.47,0.0,2005-12-19 07:22:00,,15.0,37688.0,43.0,26896.21,5690.85,3103.79,2587.06,Good
7093275,4000,4000, 36 months,15.22,139.1,4 years,OWN,75157.0,Current,debt_consolidation,TX,9.64,0.0,2003-02-04 10:09:00,50.0,9.0,1952.0,24.0,3547.01,695.2,452.99,242.21,Good
7093480,4725,4725, 36 months,10.64,153.89,1 year,RENT,18000.0,Current,debt_consolidation,CO,28.4,0.0,2006-11-15 10:13:00,,14.0,5562.0,22.0,4155.78,768.4,569.22,199.18,Good
7093643,21000,21000, 60 months,17.56,528.25,3 years,MORTGAGE,75000.0,Current,home_improvement,NJ,12.22,0.0,2000-07-19 01:30:00,47.0,22.0,6403.0,53.0,18847.81,3641.25,2152.19,1489.06,Good
7093858,15000,15000, 36 months,11.55,495.0,10+ years,MORTGAGE,43000.0,Current,debt_consolidation,TX,11.22,0.0,1999-09-23 04:23:00,61.0,8.0,10366.0,17.0,13216.19,2470.3,1783.81,686.49,Good
7094035,5700,5700, 36 months,11.55,188.1,1 year,RENT,30000.0,Current,debt_consolidation,CA,21.8,0.0,1998-11-27 05:35:00,49.0,16.0,5180.0,38.0,5022.13,938.75,677.87,260.88,Good
7094243,27000,27000, 60 months,16.78,667.83,1 year,MORTGAGE,70000.0,Current,debt_consolidation,CA,10.05,0.0,1999-11-22 09:39:00,,10.0,24561.0,19.0,25508.98,3335.67,1491.02,1844.65,Good
7094363,15000,15000, 60 months,13.68,346.55,10+ years,MORTGAGE,49000.0,Current,debt_consolidation,CT,2.4,0.0,1990-01-14 05:32:00,76.0,4.0,2830.0,11.0,14105.87,1725.3,894.13,831.17,Good
7094513,9450,9450, 36 months,12.99,318.37,10+ years,RENT,28000.0,Current,debt_consolidation,NY,14.4,0.0,1996-08-11 06:43:00,,8.0,7464.0,12.0,8347.48,1589.7,1102.52,487.18,Good
7094683,5000,5000, 36 months,15.22,173.87,7 years,RENT,77759.0,Current,car,WA,13.3,0.0,1980-06-23 04:13:00,58.0,13.0,10690.0,29.0,4435.57,866.25,564.43,301.82,Good
7094865,10000,10000, 36 months,12.35,333.82,4 years,RENT,65000.0,Current,debt_consolidation,CA,16.06,0.0,1992-01-22 10:37:00,,10.0,7638.0,14.0,8578.44,2002.92,1421.56,581.36,Good
7095018,11975,11975, 36 months,10.64,390.01,8 years,RENT,75000.0,Current,debt_consolidation,DC,10.61,0.0,2001-01-05 07:29:00,,6.0,13949.0,16.0,10236.63,2336.26,1738.37,597.89,Good
7095248,18000,18000, 60 months,22.2,499.19,1 year,RENT,70000.0,Current,medical,CA,7.69,0.0,2005-08-12 01:12:00,27.0,7.0,7201.0,25.0,16955.74,2994.69,1044.26,1950.43,Good
7095460,12800,12800, 36 months,7.62,398.87,7 years,RENT,55000.0,Current,debt_consolidation,NY,12.57,0.0,2001-03-06 08:13:00,,19.0,20569.0,36.0,10558.48,2689.75,2241.52,448.23,Good
7095684,5350,5350,Not Specify,14.277851742965142,398.51,Not Specify,Not Specify,61000.0,Not Specify,Not Specify,NY,17.146926711465774,0.0,,,10.0,12495.0,23.0,8745.425,3500.04,2237.87,947.0,Not Specify
7096000,5875,5875, 36 months,11.55,193.88,Not Specify,MORTGAGE,60000.0,Current,debt_consolidation,IN,16.36,0.0,1999-11-14 06:56:00,,7.0,7482.0,16.0,5174.99,969.4,700.01,269.39,Good
7096235,12000,12000, 36 months,12.35,400.59,10+ years,OWN,66000.0,Current,debt_consolidation,FL,12.8,0.0,2002-09-29 05:08:00,,11.0,10676.0,20.0,10590.26,1996.55,1409.74,586.81,Good
7096473,13000,13000, 60 months,13.68,300.34,2 years,MORTGAGE,55000.0,Current,credit_card,FL,20.68,0.0,1995-12-06 08:13:00,,8.0,16985.0,23.0,12224.35,1496.7,775.65,721.05,Good
7096703,8875,8875, 36 months,11.55,292.88,< 1 year,RENT,26000.0,Current,credit_card,NC,26.49,0.0,1999-10-16 10:29:00,,9.0,14014.0,12.0,7817.55,1464.4,1057.45,406.95,Good
7096905,7200,7200, 36 months,10.99,235.69,8 years,MORTGAGE,25344.0,Current,debt_consolidation,CO,33.71,0.0,1999-01-24 12:00:00,68.0,8.0,5361.0,25.0,6687.45,705.17,512.55,192.62,Good
7097209,20000,20000, 36 months,6.03,608.72,10+ years,MORTGAGE,65000.0,Current,debt_consolidation,CT,27.18,0.0,1976-01-21 09:40:00,,9.0,16148.0,18.0,17434.16,3042.5,2565.84,476.66,Good
7097447,35000,35000, 60 months,25.89,1045.64,10+ years,OWN,95000.0,Current,debt_consolidation,NY,17.08,6.0,1995-10-08 01:30:00,9.0,8.0,5201.0,37.0,33486.03,5219.05,1513.97,3705.08,Good
7097615,24000,24000, 60 months,20.31,640.01,2 years,MORTGAGE,180000.0,Current,debt_consolidation,NJ,26.95,0.0,1978-05-10 03:20:00,,25.0,97363.0,47.0,22790.87,3199.6,1209.13,1990.47,Good
7097799,4650,4650, 36 months,13.05,156.79,8 years,RENT,34000.0,Current,debt_consolidation,NY,8.79,0.0,1987-09-20 05:19:00,,12.0,3596.0,13.0,4107.6,783.4,542.4,241.0,Good
7097960,10000,10000, 36 months,15.22,347.74,1 year,RENT,40000.0,Current,debt_consolidation,MA,17.46,0.0,2009-08-25 08:02:00,,10.0,11534.0,12.0,8632.34,2085.64,1367.66,717.98,Good
7098119,29700,29700, 36 months,20.31,1108.46,10+ years,RENT,66000.0,Current,credit_card,CA,28.82,0.0,1989-01-12 09:25:00,,23.0,38062.0,32.0,26567.04,5541.85,3132.96,2408.89,Good
7098313,9000,9000, 36 months,15.22,312.96,6 years,RENT,51000.0,Current,debt_consolidation,VA,29.36,0.0,2004-01-25 08:15:00,,8.0,18254.0,31.0,7980.58,1564.55,1019.42,545.13,Good
7098486,8000,8000, 36 months,14.33,274.71,10+ years,OWN,30000.0,Current,medical,LA,13.24,0.0,1999-09-18 10:44:00,,9.0,8378.0,15.0,7085.41,1369.11,914.59,454.52,Good
7098698,2500,2500, 36 months,10.64,81.43,10+ years,RENT,29000.0,Current,debt_consolidation,NY,29.79,0.0,1998-09-23 01:07:00,33.0,15.0,15635.0,27.0,2198.97,406.35,301.03,105.32,Good
7098845,1000,1000, 36 months,9.71,32.14,6 years,MORTGAGE,45000.0,Current,debt_consolidation,KS,7.36,0.0,2004-11-20 01:43:00,,18.0,2210.0,29.0,878.29,160.05,121.71,38.34,Good
7099021,15000,15000, 60 months,16.2,366.37,3 years,RENT,40000.0,Current,debt_consolidation,AZ,33.6,0.0,1999-11-17 04:28:00,,11.0,16789.0,22.0,14158.23,1831.85,841.77,990.08,Good
7099199,30000,30000, 60 months,24.89,878.61,5 years,RENT,98500.0,Fully Paid,home_improvement,IL,11.76,0.0,1979-01-07 02:33:00,29.0,10.0,14521.0,16.0,0.0,33052.99585,30000.0,3053.0,Good
7099709,28000,28000, 60 months,25.28,826.44,10+ years,MORTGAGE,140000.0,Current,debt_consolidation,PA,29.38,0.0,1990-01-09 09:33:00,35.0,17.0,38083.0,42.0,26767.04,4129.5,1232.96,2896.54,Good
